user_id,event_type,event_time
1084,click,2024-05-07 10:32:17
1084,click,2024-05-07 10:32:22
1085,click,2024-05-01 04:19:14
1085,purchase,2024-05-01 04:20:14
1085,click,2024-05-01 04:22:12
1085,view,2024-05-01 08:29:40
1085,click,2024-05-01 08:29:45
1085,view,2024-05-01 08:30:12
1085,view,2024-05-01 08:31:39
1085,view,2024-05-01 08:31:54
1085,click,2024-05-01 08:34:39
1085,view,2024-05-01 08:37:38
1085,view,2024-05-02 04:15:57
1085,view,2024-05-02 04:18:42
1085,view,2024-05-02 04:20:04
1085,click,2024-05-02 04:20:29
1085,purchase,2024-05-02 04:24:12
1085,purchase,2024-05-03 17:08:38
1085,view,2024-05-03 17:10:00
1085,click,2024-05-03 17:10:56
1085,click,2024-05-03 17:12:27
1085,click,2024-05-03 17:18:00
1085,view,2024-05-03 22:30:00
1085,view,2024-05-03 22:32:09
1085,click,2024-05-03 22:33:59
1085,view,2024-05-03 22:34:33
1085,view,2024-05-04 02:24:01
1085,view,2024-05-04 02:25:16
1085,click,2024-05-04 02:25:43
1085,view,2024-05-04 13:44:28
1085,view,2024-05-04 13:47:59
1085,view,2024-05-04 13:48:54
1085,view,2024-05-04 13:49:26
1085,purchase,2024-05-04 16:58:46
1085,view,2024-05-04 16:58:47
1085,view,2024-05-04 16:59:08
1085,view,2024-05-04 16:59:14
1085,view,2024-05-04 17:00:43
1085,view,2024-05-04 17:02:51
1085,view,2024-05-05 11:21:07
1085,view,2024-05-05 11:21:40
1085,purchase,2024-05-05 11:26:14
1085,click,2024-05-06 04:00:27
1085,click,2024-05-06 04:04:06
1085,view,2024-05-06 04:05:07
1085,view,2024-05-06 04:07:03
1085,click,2024-05-06 04:07:54
1085,view,2024-05-06 10:04:14
1085,view,2024-05-06 10:04:40
1085,click,2024-05-06 10:05:06
1085,view,2024-05-06 10:05:15
1085,click,2024-05-06 10:05:55
1085,view,2024-05-06 10:06:10
1085,click,2024-05-06 10:07:15
1085,click,2024-05-06 10:08:37
1085,click,2024-05-06 23:53:22
1085,click,2024-05-06 23:54:42
1085,view,2024-05-06 23:54:53
1085,view,2024-05-06 23:56:11
1085,view,2024-05-06 23:57:33
1085,view,2024-05-06 23:58:47
1085,view,2024-05-07 00:00:03
1085,click,2024-05-07 00:01:43
1085,view,2024-05-07 09:23:54
1085,view,2024-05-07 09:24:18
1085,view,2024-05-07 09:25:21
1085,view,2024-05-07 09:26:33
1085,view,2024-05-07 09:27:05
1085,view,2024-05-07 09:28:42
1085,view,2024-05-07 09:28:52
1085,view,2024-05-07 16:57:03
1085,view,2024-05-07 16:57:57
1085,click,2024-05-07 16:59:32
1085,view,2024-05-07 16:59:45
1085,view,2024-05-07 17:01:30
1085,view,2024-05-07 17:05:55
1086,view,2024-05-02 05:43:54
1086,purchase,2024-05-02 05:44:39
1086,view,2024-05-02 05:46:09
1086,purchase,2024-05-02 05:48:14
1086,purchase,2024-05-02 05:52:06
1086,view,2024-05-02 15:41:24
1086,click,2024-05-02 15:45:33
1086,view,2024-05-02 15:46:34
1086,click,2024-05-02 15:47:16
1086,click,2024-05-02 15:47:55
1086,purchase,2024-05-02 15:49:06
1086,click,2024-05-02 15:50:35
1086,purchase,2024-05-02 15:50:36
1086,view,2024-05-03 03:17:53
1086,view,2024-05-03 03:19:33
1086,view,2024-05-03 03:21:58
1086,view,2024-05-03 03:23:04
1086,view,2024-05-03 03:24:38
1086,view,2024-05-03 03:25:26
1086,view,2024-05-03 03:25:45
1086,view,2024-05-04 14:22:13
1086,view,2024-05-04 14:25:58
1086,click,2024-05-04 14:28:57
1086,view,2024-05-04 14:29:41
1086,purchase,2024-05-04 14:29:57
1086,view,2024-05-05 05:42:21
1086,click,2024-05-05 05:46:10
1086,click,2024-05-05 05:50:58
1086,view,2024-05-05 05:51:42
1086,view,2024-05-06 03:33:15
1086,view,2024-05-06 03:34:10
1086,purchase,2024-05-06 03:38:22
1086,click,2024-05-06 03:38:24
1086,view,2024-05-06 03:39:18
1086,click,2024-05-06 03:39:38
1086,view,2024-05-06 03:41:19
1086,view,2024-05-06 03:41:45
1086,click,2024-05-06 03:41:53
1086,view,2024-05-06 07:18:34
1086,view,2024-05-06 07:19:10
1086,view,2024-05-06 07:19:29
1086,click,2024-05-06 07:20:53
1086,view,2024-05-06 07:23:48
1086,click,2024-05-06 08:51:49
1086,view,2024-05-06 08:58:48
1086,click,2024-05-06 08:58:57
1086,click,2024-05-06 08:59:10
1086,click,2024-05-06 09:00:16
1086,view,2024-05-06 09:36:44
1086,click,2024-05-06 09:37:24
1086,view,2024-05-06 09:38:18
1086,purchase,2024-05-06 09:40:24
1086,click,2024-05-06 09:42:43
1086,view,2024-05-06 09:43:10
1086,purchase,2024-05-06 09:44:25
1086,view,2024-05-06 09:44:31
1086,view,2024-05-06 09:45:20
1087,purchase,2024-05-03 01:30:18
1087,view,2024-05-03 01:35:17
1087,view,2024-05-03 01:35:51
1087,view,2024-05-03 01:36:02
1087,click,2024-05-03 01:37:56
1087,view,2024-05-03 01:38:11
1087,view,2024-05-04 08:28:18
1087,view,2024-05-04 08:29:30
1087,view,2024-05-04 08:29:36
1087,view,2024-05-04 08:33:21
1087,view,2024-05-04 08:34:09
1087,click,2024-05-04 08:34:55
1087,view,2024-05-04 14:36:20
1087,view,2024-05-04 14:38:29
1087,click,2024-05-04 14:42:50
1087,view,2024-05-05 14:17:51
1087,purchase,2024-05-05 14:19:16
1087,view,2024-05-05 14:19:25
1087,view,2024-05-05 14:20:27
1087,view,2024-05-05 14:21:23
1087,click,2024-05-05 14:21:29
1087,view,2024-05-05 14:21:56
1087,click,2024-05-05 14:25:41
1088,click,2024-05-01 02:40:30
1088,click,2024-05-01 02:42:11
1088,click,2024-05-01 02:42:11
1088,view,2024-05-01 02:42:14
1088,view,2024-05-01 02:43:11
1088,click,2024-05-01 02:45:21
1088,view,2024-05-01 02:47:16
1088,click,2024-05-01 02:47:45
1088,click,2024-05-01 19:33:00
1088,view,2024-05-01 19:33:40
1088,view,2024-05-01 19:34:05
1088,view,2024-05-01 19:36:16
1088,view,2024-05-01 19:37:08
1088,view,2024-05-01 19:38:22
1088,click,2024-05-01 19:39:20
1088,view,2024-05-02 13:45:22
1088,click,2024-05-02 13:49:52
1088,view,2024-05-02 13:50:30
1088,click,2024-05-02 13:51:47
1088,click,2024-05-02 13:52:10
1088,purchase,2024-05-02 13:52:30
1088,click,2024-05-02 13:52:45
1088,view,2024-05-02 13:52:49
1088,view,2024-05-02 17:10:48
1088,click,2024-05-02 17:11:03
1088,click,2024-05-02 17:13:22
1088,click,2024-05-02 17:15:23
1088,view,2024-05-02 17:17:38
1088,view,2024-05-02 18:15:19
1088,view,2024-05-02 18:20:36
1088,purchase,2024-05-02 18:21:41
1088,purchase,2024-05-02 18:23:05
1088,click,2024-05-02 18:23:11
1088,view,2024-05-02 18:24:30
1088,view,2024-05-03 07:31:54
1088,view,2024-05-03 07:33:13
1088,view,2024-05-03 07:34:24
1088,click,2024-05-03 07:34:55
1088,click,2024-05-03 07:35:30
1088,click,2024-05-03 07:35:36
1088,view,2024-05-03 07:39:02
1088,view,2024-05-05 23:12:23
1088,view,2024-05-05 23:13:47
1088,purchase,2024-05-05 23:16:21
1088,view,2024-05-05 23:16:57
1088,view,2024-05-06 14:53:24
1088,click,2024-05-06 14:53:58
1088,view,2024-05-06 14:55:49
1088,click,2024-05-06 14:59:07
1088,click,2024-05-06 15:01:02
1088,click,2024-05-06 16:52:44
1088,click,2024-05-06 16:52:54
1088,click,2024-05-06 16:53:01
1088,view,2024-05-06 16:55:43
1088,purchase,2024-05-06 16:55:59
1088,view,2024-05-06 16:58:09
1088,click,2024-05-07 17:59:00
1088,click,2024-05-07 17:59:03
1088,purchase,2024-05-07 17:59:11
1088,purchase,2024-05-07 18:02:56
1088,view,2024-05-07 18:03:14
1088,view,2024-05-07 18:03:57
1088,view,2024-05-07 18:06:12
1088,click,2024-05-07 18:06:34
1089,view,2024-05-01 06:11:16
1089,view,2024-05-01 06:11:47
1089,click,2024-05-01 06:12:33
1089,view,2024-05-01 06:14:18
1089,view,2024-05-01 06:15:00
1089,view,2024-05-01 06:15:21
1089,view,2024-05-01 06:16:41
1089,view,2024-05-01 06:17:05
1089,view,2024-05-01 06:17:20
1089,purchase,2024-05-01 07:15:01
1089,view,2024-05-01 07:15:56
1089,view,2024-05-01 07:16:18
1089,click,2024-05-01 07:16:20
1089,click,2024-05-01 07:16:24
1089,view,2024-05-01 07:17:07
1089,view,2024-05-01 07:18:48
1089,purchase,2024-05-01 07:20:43
1089,view,2024-05-01 18:33:40
1089,click,2024-05-01 18:34:25
1089,view,2024-05-01 18:34:44
1089,view,2024-05-01 18:35:33
1089,view,2024-05-01 18:37:20
1089,view,2024-05-01 18:38:41
1089,view,2024-05-01 18:38:42
1089,view,2024-05-01 18:41:29
1089,view,2024-05-01 18:42:17
1089,view,2024-05-01 21:58:05
1089,view,2024-05-01 21:59:17
1089,view,2024-05-01 21:59:23
1089,view,2024-05-01 22:01:17
1089,view,2024-05-01 22:02:37
1089,view,2024-05-02 01:09:33
1089,purchase,2024-05-02 01:09:34
1089,click,2024-05-02 01:13:27
1089,purchase,2024-05-02 01:15:04
1089,click,2024-05-02 08:52:17
1089,purchase,2024-05-02 08:54:36
1089,click,2024-05-02 08:54:53
1089,click,2024-05-02 08:57:01
1089,click,2024-05-02 09:01:48
1089,purchase,2024-05-02 09:01:56
1089,view,2024-05-02 20:22:43
1089,view,2024-05-02 20:23:57
1089,view,2024-05-02 20:25:45
1089,view,2024-05-02 20:25:54
1089,view,2024-05-02 20:30:47
1089,view,2024-05-03 03:20:24
1089,click,2024-05-03 03:20:32
1089,view,2024-05-03 03:22:15
1089,view,2024-05-03 03:25:16
1089,view,2024-05-03 03:25:50
1089,view,2024-05-03 03:27:40
1089,view,2024-05-04 03:49:26
1089,click,2024-05-04 03:52:33
1089,view,2024-05-04 03:55:19
1089,view,2024-05-04 03:56:41
1089,click,2024-05-04 08:15:32
1089,view,2024-05-04 08:23:01
1089,view,2024-05-04 08:24:01
1089,click,2024-05-04 11:35:35
1089,view,2024-05-04 11:36:03
1089,view,2024-05-04 11:36:44
1089,view,2024-05-04 11:40:03
1089,click,2024-05-04 11:40:17
1089,view,2024-05-04 11:40:42
1089,view,2024-05-04 11:41:59
1089,view,2024-05-04 11:42:38
1089,view,2024-05-04 20:56:19
1089,view,2024-05-04 20:58:06
1089,view,2024-05-04 20:58:53
1089,view,2024-05-04 21:00:13
1089,view,2024-05-04 21:00:36
1089,purchase,2024-05-04 21:02:03
1089,view,2024-05-04 21:02:07
1089,view,2024-05-04 21:04:02
1089,click,2024-05-05 05:39:25
1089,view,2024-05-05 05:40:52
1089,click,2024-05-05 05:42:54
1089,view,2024-05-05 05:43:18
1089,view,2024-05-05 05:43:48
1089,view,2024-05-05 05:44:22
1089,view,2024-05-05 13:15:20
1089,view,2024-05-05 13:15:21
1089,click,2024-05-05 13:18:50
1089,view,2024-05-05 13:22:20
1090,view,2024-05-01 09:50:40
1090,view,2024-05-01 09:51:54
1090,view,2024-05-01 09:52:36
1090,click,2024-05-01 09:52:40
1090,view,2024-05-01 09:54:32
1090,click,2024-05-01 09:57:01
1090,purchase,2024-05-01 09:59:46
1090,view,2024-05-04 22:41:59
1090,click,2024-05-04 22:42:51
1090,view,2024-05-04 22:43:49
1090,view,2024-05-05 20:56:54
1090,view,2024-05-05 21:03:53
1090,purchase,2024-05-05 21:04:38
1090,click,2024-05-05 21:04:38
1090,view,2024-05-05 21:05:00
1090,click,2024-05-05 21:05:06
1091,view,2024-05-01 02:37:39
1091,view,2024-05-01 02:38:08
1091,click,2024-05-01 02:42:37
1091,view,2024-05-01 02:45:10
1091,view,2024-05-01 09:19:04
1091,view,2024-05-01 09:21:12
1091,view,2024-05-01 09:21:35
1091,click,2024-05-01 09:25:15
1091,view,2024-05-01 09:25:19
1091,view,2024-05-01 09:25:23
1091,view,2024-05-02 04:32:32
1091,click,2024-05-02 04:32:48
1091,view,2024-05-02 04:33:17
1091,view,2024-05-02 04:37:45
1091,view,2024-05-03 01:52:01
1091,view,2024-05-03 01:52:51
1091,view,2024-05-03 01:53:35
1091,purchase,2024-05-03 01:55:10
1091,click,2024-05-03 01:57:45
1091,purchase,2024-05-04 07:29:44
1091,click,2024-05-04 07:30:00
1091,view,2024-05-04 07:33:32
1091,view,2024-05-04 10:35:25
1091,view,2024-05-04 10:35:47
1091,view,2024-05-04 10:35:47
1091,view,2024-05-04 10:36:35
1091,view,2024-05-04 10:38:42
1091,click,2024-05-04 10:38:46
1091,view,2024-05-04 10:39:52
1091,view,2024-05-04 10:41:08
1091,view,2024-05-04 11:13:04
1091,view,2024-05-04 11:14:43
1091,view,2024-05-04 11:18:04
1091,click,2024-05-04 16:41:12
1091,view,2024-05-04 16:44:51
1091,view,2024-05-04 16:45:08
1091,click,2024-05-04 16:46:06
1091,purchase,2024-05-04 16:47:12
1091,view,2024-05-04 16:47:35
1091,click,2024-05-04 16:47:45
1091,view,2024-05-04 16:48:31
1091,click,2024-05-04 16:50:31
1091,view,2024-05-04 23:50:12
1091,click,2024-05-04 23:51:53
1091,view,2024-05-04 23:52:25
1091,view,2024-05-04 23:53:17
1091,purchase,2024-05-04 23:53:57
1091,view,2024-05-04 23:54:06
1091,view,2024-05-04 23:54:52
1091,view,2024-05-05 10:53:21
1091,view,2024-05-05 10:54:15
1091,view,2024-05-05 10:55:55
1091,view,2024-05-06 05:09:31
1091,view,2024-05-06 05:09:32
1091,click,2024-05-06 05:09:49
1091,view,2024-05-06 05:12:11
1091,view,2024-05-06 05:12:21
1091,view,2024-05-06 05:13:55
1091,click,2024-05-06 05:14:37
1091,purchase,2024-05-06 06:49:50
1091,view,2024-05-06 06:51:04
1091,view,2024-05-06 06:51:07
1091,view,2024-05-06 06:51:35
1091,click,2024-05-06 06:52:40
1091,view,2024-05-06 06:56:17
1091,view,2024-05-06 06:56:25
1091,view,2024-05-06 13:13:27
1091,click,2024-05-06 13:13:43
1091,view,2024-05-06 13:13:50
1091,view,2024-05-06 13:18:23
1091,view,2024-05-06 13:22:00
1091,view,2024-05-06 13:22:46
1091,click,2024-05-07 12:40:18
1091,click,2024-05-07 12:42:34
1091,purchase,2024-05-07 12:42:48
1091,view,2024-05-07 12:45:02
1091,purchase,2024-05-07 12:47:03
1092,click,2024-05-01 00:10:29
1092,view,2024-05-01 00:10:48
1092,click,2024-05-01 00:12:32
1092,view,2024-05-01 00:16:38
1092,click,2024-05-01 00:17:41
1092,view,2024-05-01 00:17:43
1092,purchase,2024-05-01 00:18:56
1092,click,2024-05-01 00:19:07
1092,view,2024-05-01 00:19:59
1092,view,2024-05-01 01:31:45
1092,view,2024-05-01 01:31:54
1092,view,2024-05-01 01:33:14
1092,view,2024-05-01 01:35:54
1092,click,2024-05-01 01:37:23
1092,view,2024-05-01 01:38:39
1092,click,2024-05-01 01:40:54
1092,click,2024-05-01 19:51:38
1092,view,2024-05-01 19:53:43
1092,view,2024-05-01 19:55:47
1092,view,2024-05-01 19:58:58
1092,view,2024-05-01 20:00:17
1092,view,2024-05-01 21:26:56
1092,purchase,2024-05-01 21:26:58
1092,view,2024-05-01 21:28:18
1092,click,2024-05-01 21:31:38
1092,click,2024-05-01 21:32:43
1092,click,2024-05-01 21:33:42
1092,view,2024-05-01 21:34:27
1092,click,2024-05-01 21:34:38
1092,view,2024-05-01 21:35:12
1092,click,2024-05-03 09:49:20
1092,view,2024-05-03 09:50:35
1092,view,2024-05-03 09:52:03
1092,view,2024-05-03 09:54:18
1092,view,2024-05-03 09:54:36
1092,view,2024-05-03 09:56:04
1092,view,2024-05-03 09:57:14
1092,view,2024-05-03 09:57:57
1092,click,2024-05-03 19:35:20
1092,purchase,2024-05-03 19:35:33
1092,purchase,2024-05-03 19:36:15
1092,view,2024-05-03 19:40:23
1092,click,2024-05-03 19:40:42
1092,click,2024-05-03 19:41:14
1092,view,2024-05-03 19:41:23
1092,click,2024-05-03 19:42:59
1092,view,2024-05-05 00:34:53
1092,click,2024-05-05 00:36:31
1092,click,2024-05-05 00:39:21
1092,click,2024-05-05 13:55:25
1092,view,2024-05-05 13:56:01
1092,view,2024-05-05 13:59:01
1092,purchase,2024-05-05 14:00:42
1092,click,2024-05-05 14:02:21
1092,click,2024-05-05 14:02:47
1092,view,2024-05-05 14:02:50
1092,view,2024-05-05 14:03:48
1092,click,2024-05-07 17:09:06
1092,click,2024-05-07 17:11:11
1092,view,2024-05-07 17:16:00
1092,view,2024-05-07 17:16:08
1093,view,2024-05-01 15:01:39
1093,view,2024-05-01 15:02:08
1093,click,2024-05-01 15:02:40
1093,view,2024-05-01 15:06:02
1093,purchase,2024-05-01 15:06:30
1093,click,2024-05-01 15:07:55
1093,view,2024-05-05 18:21:30
1093,view,2024-05-05 18:23:08
1093,click,2024-05-05 18:24:51
1093,click,2024-05-05 18:25:48
1093,view,2024-05-05 18:27:08
1093,view,2024-05-05 18:27:09
1093,view,2024-05-05 18:27:10
1093,view,2024-05-05 18:28:02
1093,view,2024-05-05 18:29:03
1093,view,2024-05-06 00:01:17
1093,view,2024-05-06 00:02:32
1093,view,2024-05-06 00:03:55
1093,click,2024-05-06 00:06:27
1094,view,2024-05-02 04:11:01
1094,view,2024-05-02 04:11:57
1094,purchase,2024-05-02 04:12:18
1094,purchase,2024-05-02 04:16:45
1094,click,2024-05-02 04:17:35
1094,click,2024-05-02 04:17:55
1094,click,2024-05-02 04:18:12
1094,view,2024-05-02 04:19:56
1094,view,2024-05-02 05:53:24
1094,purchase,2024-05-02 05:56:02
1094,view,2024-05-02 05:56:40
1094,click,2024-05-02 05:59:05
1094,click,2024-05-02 06:01:52
1094,view,2024-05-02 13:02:40
1094,view,2024-05-02 13:03:31
1094,view,2024-05-02 13:07:14
1094,click,2024-05-02 13:09:35
1094,view,2024-05-02 13:10:41
1094,click,2024-05-03 05:16:43
1094,click,2024-05-03 05:16:53
1094,purchase,2024-05-03 05:17:45
1094,view,2024-05-03 05:18:12
1094,view,2024-05-03 05:20:08
1094,click,2024-05-03 05:20:16
1094,view,2024-05-03 05:20:29
1094,view,2024-05-03 05:22:02
1094,click,2024-05-03 05:25:47
1094,click,2024-05-04 02:26:49
1094,view,2024-05-04 02:28:36
1094,view,2024-05-04 02:32:13
1094,view,2024-05-04 10:26:35
1094,view,2024-05-04 10:31:02
1094,view,2024-05-04 10:31:24
1094,click,2024-05-04 10:31:41
1094,click,2024-05-05 16:06:23
1094,view,2024-05-05 16:06:45
1094,purchase,2024-05-05 16:07:00
1094,purchase,2024-05-05 16:10:42
1094,view,2024-05-06 06:37:15
1094,view,2024-05-06 06:41:14
1094,view,2024-05-06 06:41:45
1094,view,2024-05-06 06:41:53
1094,view,2024-05-07 07:35:29
1094,view,2024-05-07 07:37:11
1094,view,2024-05-07 07:37:50
1094,view,2024-05-07 07:38:19
1094,view,2024-05-07 07:40:30
1094,click,2024-05-07 07:43:31
1094,purchase,2024-05-07 22:22:30
1094,view,2024-05-07 22:24:26
1094,view,2024-05-07 22:25:21
1094,click,2024-05-07 22:25:29
1094,view,2024-05-07 22:27:55
1094,click,2024-05-07 22:28:45
1094,view,2024-05-07 22:29:57
1095,click,2024-05-01 10:29:15
1095,view,2024-05-01 10:29:52
1095,view,2024-05-01 10:30:29
1095,purchase,2024-05-01 10:30:51
1095,view,2024-05-01 10:37:59
1095,view,2024-05-02 23:37:33
1095,click,2024-05-02 23:38:00
1095,view,2024-05-02 23:39:44
1095,view,2024-05-02 23:42:22
1095,click,2024-05-02 23:43:32
1095,view,2024-05-02 23:43:54
1095,view,2024-05-02 23:44:34
1095,view,2024-05-02 23:45:09
1095,click,2024-05-02 23:46:31
1095,click,2024-05-03 07:13:53
1095,view,2024-05-03 07:16:40
1095,click,2024-05-03 07:18:00
1095,click,2024-05-03 07:18:45
1095,view,2024-05-03 07:19:51
1095,click,2024-05-03 07:20:29
1095,view,2024-05-03 07:20:51
1095,click,2024-05-04 06:49:19
1095,view,2024-05-04 06:49:44
1095,click,2024-05-04 06:50:21
1095,view,2024-05-04 06:52:32
1095,click,2024-05-04 15:05:46
1095,view,2024-05-04 15:07:28
1095,view,2024-05-04 15:10:05
1095,click,2024-05-05 22:15:37
1095,click,2024-05-05 22:16:29
1095,view,2024-05-05 22:17:22
1095,view,2024-05-05 22:19:22
1095,view,2024-05-05 22:22:24
1095,view,2024-05-05 22:22:41
1095,view,2024-05-05 22:41:07
1095,click,2024-05-05 22:41:33
1095,click,2024-05-05 22:42:46
1095,click,2024-05-05 22:44:01
1095,view,2024-05-05 22:44:50
1095,view,2024-05-05 22:45:49
1095,click,2024-05-06 17:44:36
1095,click,2024-05-06 17:45:29
1095,view,2024-05-06 17:48:33
1095,view,2024-05-06 17:50:24
1095,view,2024-05-06 17:52:40
1095,view,2024-05-07 15:47:51
1095,view,2024-05-07 15:49:39
1095,view,2024-05-07 15:49:53
1095,view,2024-05-07 15:50:11
1095,view,2024-05-07 15:50:48
1095,view,2024-05-07 15:55:46
1096,view,2024-05-01 09:42:15
1096,click,2024-05-01 09:42:37
1096,view,2024-05-01 09:43:15
1096,view,2024-05-01 09:44:30
1096,view,2024-05-01 09:44:48
1096,view,2024-05-01 09:45:08
1096,view,2024-05-01 09:48:16
1096,view,2024-05-01 09:48:54
1096,view,2024-05-01 09:49:13
1096,view,2024-05-01 15:14:39
1096,view,2024-05-01 15:15:06
1096,purchase,2024-05-01 15:15:13
1096,view,2024-05-01 15:16:37
1096,view,2024-05-01 15:19:55
1096,view,2024-05-01 15:21:31
1096,click,2024-05-01 15:21:53
1096,view,2024-05-01 23:09:45
1096,view,2024-05-01 23:10:44
1096,view,2024-05-01 23:14:53
1096,click,2024-05-02 17:10:49
1096,click,2024-05-02 17:12:48
1096,view,2024-05-02 17:16:01
1096,click,2024-05-02 17:16:42
1096,click,2024-05-03 02:13:46
1096,view,2024-05-03 02:15:00
1096,click,2024-05-03 02:15:59
1096,view,2024-05-03 02:19:09
1096,click,2024-05-03 12:15:11
1096,view,2024-05-03 12:16:06
1096,view,2024-05-03 12:18:42
1096,view,2024-05-03 12:22:43
1096,click,2024-05-03 12:23:08
1096,click,2024-05-03 12:23:47
1096,view,2024-05-03 12:24:20
1096,click,2024-05-03 20:52:22
1096,click,2024-05-03 20:54:10
1096,view,2024-05-03 20:56:13
1096,view,2024-05-03 20:56:19
1096,click,2024-05-03 20:57:43
1096,view,2024-05-03 20:57:47
1097,view,2024-05-02 10:30:15
1097,view,2024-05-02 10:30:31
1097,view,2024-05-02 10:30:33
1097,click,2024-05-02 10:31:20
1097,view,2024-05-02 10:32:17
1097,view,2024-05-02 10:33:05
1097,view,2024-05-02 10:35:45
1097,view,2024-05-02 10:35:59
1097,purchase,2024-05-02 10:37:08
1097,view,2024-05-03 00:14:45
1097,view,2024-05-03 00:21:59
1097,click,2024-05-03 00:22:01
1097,view,2024-05-03 03:00:34
1097,click,2024-05-03 03:01:16
1097,click,2024-05-03 03:03:42
1097,view,2024-05-03 03:08:33
1097,view,2024-05-03 03:09:30
1097,view,2024-05-03 03:09:41
1097,view,2024-05-04 19:14:42
1097,click,2024-05-04 19:15:42
1097,view,2024-05-04 19:19:17
1097,view,2024-05-04 19:20:19
1097,view,2024-05-04 19:20:42
1097,view,2024-05-04 19:21:40
1097,click,2024-05-04 19:22:18
1097,view,2024-05-05 03:58:12
1097,view,2024-05-05 04:00:30
1097,view,2024-05-05 04:00:31
1097,view,2024-05-05 04:01:23
1097,view,2024-05-05 04:04:57
1097,view,2024-05-05 04:06:28
1097,click,2024-05-05 04:07:06
1097,click,2024-05-05 10:55:23
1097,purchase,2024-05-05 10:56:54
1097,click,2024-05-05 10:57:35
1097,view,2024-05-05 23:43:13
1097,view,2024-05-05 23:44:05
1097,view,2024-05-05 23:45:19
1097,view,2024-05-05 23:48:55
1097,view,2024-05-05 23:50:45
1097,view,2024-05-05 23:51:16
1097,view,2024-05-06 09:51:22
1097,click,2024-05-06 09:53:21
1097,view,2024-05-06 09:53:51
1097,view,2024-05-06 09:54:24
1097,click,2024-05-06 09:54:42
1097,click,2024-05-06 09:57:32
1097,view,2024-05-06 09:57:48
1097,click,2024-05-06 09:59:40
1097,view,2024-05-06 12:54:33
1097,view,2024-05-06 12:54:53
1097,view,2024-05-06 12:55:06
1097,view,2024-05-06 13:00:59
1097,click,2024-05-06 13:03:31
1097,view,2024-05-06 13:03:50
1097,view,2024-05-06 17:13:25
1097,view,2024-05-06 17:14:09
1097,view,2024-05-06 17:15:24
1097,view,2024-05-06 17:15:49
1097,click,2024-05-06 17:17:08
1097,view,2024-05-06 17:18:04
1097,click,2024-05-06 17:18:42
1097,view,2024-05-06 17:19:51
1097,view,2024-05-06 23:17:58
1097,view,2024-05-06 23:18:25
1097,view,2024-05-06 23:19:21
1097,view,2024-05-06 23:19:26
1097,view,2024-05-06 23:19:50
1097,click,2024-05-06 23:20:43
1097,view,2024-05-06 23:24:22
1097,view,2024-05-06 23:25:13
1097,view,2024-05-06 23:25:58
1097,purchase,2024-05-07 22:06:18
1097,view,2024-05-07 22:07:16
1097,view,2024-05-07 22:13:20
1098,view,2024-05-01 13:35:29
1098,view,2024-05-01 13:36:52
1098,view,2024-05-01 13:37:15
1098,view,2024-05-01 13:41:05
1098,view,2024-05-01 13:43:12
1098,view,2024-05-02 09:37:04
1098,view,2024-05-02 09:38:22
1098,purchase,2024-05-02 09:39:26
1098,view,2024-05-02 09:44:35
1098,view,2024-05-02 09:45:36
1098,view,2024-05-02 18:51:21
1098,view,2024-05-02 18:52:32
1098,click,2024-05-02 18:54:49
1098,view,2024-05-02 18:55:32
1098,view,2024-05-02 18:57:46
1098,purchase,2024-05-02 18:59:58
1098,view,2024-05-03 13:36:37
1098,view,2024-05-03 13:39:03
1098,click,2024-05-03 13:41:14
1098,view,2024-05-03 13:42:30
1098,view,2024-05-04 00:26:01
1098,view,2024-05-04 00:27:04
1098,click,2024-05-04 00:27:24
1098,purchase,2024-05-04 00:28:30
1098,view,2024-05-04 00:29:06
1098,click,2024-05-04 00:29:07
1098,click,2024-05-04 11:40:38
1098,click,2024-05-04 11:40:45
1098,view,2024-05-04 11:48:07
1098,view,2024-05-05 03:22:14
1098,purchase,2024-05-05 03:25:40
1098,view,2024-05-05 03:26:27
1098,view,2024-05-05 03:26:29
1098,view,2024-05-05 03:27:58
1098,view,2024-05-05 03:28:22
1098,view,2024-05-05 03:29:07
1098,click,2024-05-05 16:56:35
1098,view,2024-05-05 16:59:54
1098,view,2024-05-05 16:59:56
1098,view,2024-05-05 20:57:55
1098,purchase,2024-05-05 21:02:49
1098,purchase,2024-05-05 21:03:12
1098,purchase,2024-05-05 21:03:57
1098,purchase,2024-05-05 21:04:10
1098,click,2024-05-05 21:04:43
1098,click,2024-05-05 21:04:57
1098,view,2024-05-05 23:39:21
1098,click,2024-05-05 23:40:09
1098,purchase,2024-05-05 23:40:23
1098,click,2024-05-05 23:40:59
1098,view,2024-05-05 23:42:21
1098,view,2024-05-05 23:43:40
1098,purchase,2024-05-05 23:44:17
1098,view,2024-05-05 23:44:28
1098,click,2024-05-06 09:27:06
1098,view,2024-05-06 09:27:17
1098,view,2024-05-06 09:27:18
1098,click,2024-05-06 09:32:19
1098,click,2024-05-06 09:33:54
1098,click,2024-05-06 14:43:39
1098,purchase,2024-05-06 14:45:19
1098,view,2024-05-06 14:45:58
1098,view,2024-05-06 14:46:53
1098,view,2024-05-06 14:49:30
1098,view,2024-05-06 23:51:42
1098,view,2024-05-06 23:51:49
1098,click,2024-05-06 23:55:59
1098,click,2024-05-07 07:41:57
1098,view,2024-05-07 07:48:07
1098,click,2024-05-07 07:49:28
